company,org,model_id,downloads,likes,pipeline_tag,library_name,created_at,tags
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dpt-beit-large-512,525,9,depth-estimation,transformers,2023-11-28T11:07:21.000Z,transformers; safetensors; dpt; depth-estimation; vision; arxiv:2103.13413; arxiv:2307.14460; license:mit; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dpt-beit-large-384,58,0,depth-estimation,transformers,2023-11-28T11:15:31.000Z,transformers; safetensors; dpt; depth-estimation; vision; arxiv:2103.13413; arxiv:2307.14460; license:mit; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dpt-beit-base-384,361,1,depth-estimation,transformers,2023-11-28T11:47:52.000Z,transformers; safetensors; dpt; depth-estimation; arxiv:2103.13413; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/neural-chat-7b-v3-3,18857,83,text-generation,transformers,2023-12-09T16:25:05.000Z,transformers; pytorch; safetensors; mistral; text-generation; LLMs; math; Intel; conversational; arxiv:2309.12284; base_model:Intel/neural-chat-7b-v3-1; base_model:finetune:Intel/neural-chat-7b-v3-1; license:apache-2.0; model-index; text-generation-inference; endpoints_compatible; region:us; deploy:azure
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dpt-swinv2-base-384,57,0,depth-estimation,transformers,2023-12-10T20:43:09.000Z,transformers; safetensors; dpt; depth-estimation; arxiv:2103.13413; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dpt-swinv2-tiny-256,1896,9,depth-estimation,transformers,2023-12-10T20:46:13.000Z,transformers; safetensors; dpt; depth-estimation; vision; arxiv:2103.13413; arxiv:2307.14460; license:mit; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/dpt-swinv2-large-384,139,0,depth-estimation,transformers,2023-12-10T20:48:01.000Z,transformers; safetensors; dpt; depth-estimation; vision; arxiv:2103.13413; arxiv:2307.14460; license:mit; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bge-large-en-v1.5-rag-int8-static,14,2,feature-extraction,transformers,2024-01-01T13:20:26.000Z,transformers; pytorch; bert; feature-extraction; en; license:mit; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bge-small-en-v1.5-rag-int8-static,86,2,feature-extraction,transformers,2024-01-02T07:53:33.000Z,transformers; pytorch; bert; feature-extraction; en; license:mit; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/bge-base-en-v1.5-rag-int8-static,12,0,feature-extraction,transformers,2024-01-02T07:54:01.000Z,transformers; pytorch; bert; feature-extraction; en; license:mit; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/deepseek-coder-1.3b_base_ov_int8,51,7,text-generation,transformers,2024-02-25T07:01:00.000Z,transformers; openvino; llama; text-generation; en; arxiv:2401.14196; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/whisper.cpp-openvino-models,0,7,,,2024-03-01T13:37:50.000Z,license:mit; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/musicgen-static-openvino,0,3,text-to-audio,,2024-03-01T19:40:41.000Z,openvino; text-to-audio; license:cc-by-nc-4.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/demucs-openvino,0,9,,,2024-03-05T21:18:28.000Z,license:mit; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/deepfilternet-openvino,0,8,,,2024-03-09T16:03:35.000Z,license:mit; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/llava-gemma-2b,768,50,image-text-to-text,transformers,2024-03-14T21:11:56.000Z,transformers; safetensors; optimum_habana; llava; image-text-to-text; LLM; Intel; conversational; en; arxiv:2310.03744; arxiv:2404.01331; base_model:google/gemma-2b-it; base_model:finetune:google/gemma-2b-it; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/llava-gemma-7b,37,12,image-text-to-text,transformers,2024-03-26T22:39:27.000Z,transformers; safetensors; optimum_habana; llava_gemma; text-generation; LLM; Intel; image-text-to-text; conversational; en; arxiv:2310.03744; arxiv:2404.01331; base_model:google/gemma-7b-it; base_model:finetune:google/gemma-7b-it; model-index; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/NeuroPrompts,17,2,text-generation,transformers,2024-04-04T10:18:27.000Z,transformers; pytorch; gpt2; text-generation; arxiv:2311.12229; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/phi-2-ov-quantized,12,0,text-generation,transformers,2024-04-24T23:53:32.000Z,transformers; openvino; phi; text-generation; nlp; code; en; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/zoedepth-nyu,19745,4,depth-estimation,transformers,2024-04-30T19:10:04.000Z,transformers; safetensors; zoedepth; depth-estimation; vision; arxiv:2302.12288; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/zoedepth-kitti,109,2,depth-estimation,transformers,2024-04-30T20:11:57.000Z,transformers; safetensors; zoedepth; depth-estimation; vision; arxiv:2302.12288; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/zoedepth-nyu-kitti,50279,22,depth-estimation,transformers,2024-04-30T20:22:35.000Z,transformers; safetensors; zoedepth; depth-estimation; vision; arxiv:2302.12288; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Phi-3-mini-4k-instruct-int4-inc,0,5,,,2024-05-09T08:06:14.000Z,en; dataset:NeelNanda/pile-10k; arxiv:2309.05516; license:apache-2.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Baichuan2-13B-Chat-int4-inc,0,1,,,2024-05-09T08:30:59.000Z,en; dataset:NeelNanda/pile-10k; arxiv:2309.05516; license:apache-2.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/SOLAR-10.7B-Instruct-v1.0-int4-inc,0,1,,,2024-05-09T08:36:23.000Z,en; dataset:NeelNanda/pile-10k; arxiv:2309.05516; license:apache-2.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/opt-1.3b-int4-inc-recipe,0,1,,,2024-05-09T09:28:10.000Z,en; dataset:NeelNanda/pile-10k; arxiv:2309.05516; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Phi-3-mini-128k-instruct-int4-inc-recipe,0,1,,,2024-05-09T09:39:20.000Z,en; dataset:NeelNanda/pile-10k; arxiv:2309.05516; license:mit; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/phi-3-mini-4k-ov-quantized,10,0,text-generation,transformers,2024-06-20T23:50:54.000Z,transformers; openvino; phi3; text-generation; conversational; custom_code; license:mit; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/neural-embedding-v1,0,13,,,2024-06-26T03:18:29.000Z,mteb; model-index; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/intel-optimized-model-for-embeddings-v1,12,0,feature-extraction,transformers,2024-07-10T23:50:33.000Z,transformers; pytorch; safetensors; bert; feature-extraction; license:mit; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tiny-random-distilgpt2,706,0,text-generation,transformers,2024-07-29T05:27:33.000Z,transformers; safetensors; gpt2; text-generation; license:unknown; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/whisper-small-openvino,0,2,automatic-speech-recognition,,2024-08-06T17:29:25.000Z,audio; automatic-speech-recognition; en; zh; de; es; ru; ko; fr; ja; pt; tr; pl; ca; nl; ar; sv; it; id; hi; fi; vi; he; uk; el; ms; cs; ro; da; hu; ta; no; th; ur; hr; bg; lt; la; mi; ml; cy; sk; te; fa; lv; bn; sr; az; sl; kn; et; mk; br; eu; is; hy; ne; mn; bs; kk; sq; sw; gl; mr; pa; si; km; sn; yo; so; af; oc; ka; be; tg; sd; gu; am; yi; lo; uz; fo; ht; ps; tk; nn; mt; sa; lb; my; bo; tl; mg; as; tt; haw; ln; ha; ba; jw; su; arxiv:2212.04356; base_model:openai/whisper-small; base_model:finetune:openai/whisper-small; license:apache-2.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/intel-optimized-model-for-embeddings-int8-v1,8,0,,,2024-08-28T22:29:26.000Z,pytorch; bert; license:mit; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/toxic-prompt-roberta,175,12,text-classification,transformers,2024-09-16T21:18:31.000Z,transformers; onnx; safetensors; optimum_habana; roberta; text-classification; arxiv:1907.11692; arxiv:2310.17389; arxiv:2312.06674; base_model:FacebookAI/roberta-base; base_model:quantized:FacebookAI/roberta-base; license:mit; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen2.5-0.5B-Instruct-int4-inc,0,2,,,2024-09-29T08:25:50.000Z,dataset:NeelNanda/pile-10k; arxiv:2309.05516; license:apache-2.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen2.5-1.5B-Instruct-int4-inc,0,2,,,2024-10-08T02:03:02.000Z,dataset:NeelNanda/pile-10k; arxiv:2309.05516; license:apache-2.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tiny-random-llama2,1833,0,text-generation,transformers,2024-11-19T03:06:14.000Z,transformers; safetensors; llama; text-generation; conversational; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tiny-random-gpt2,4512,0,text-generation,transformers,2024-11-19T09:34:03.000Z,transformers; safetensors; gpt2; text-generation; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tiny-random-falcon,1441,0,text-generation,transformers,2024-11-20T00:57:23.000Z,transformers; safetensors; falcon; text-generation; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tiny-random-llama2_ipex_model,158,0,text-generation,transformers,2024-12-02T01:42:32.000Z,transformers; pytorch; llama; text-generation; conversational; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tiny-random-vit_ipex_model,43,0,image-classification,transformers,2024-12-03T04:40:49.000Z,transformers; pytorch; vit; image-classification; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tiny-random-bert_ipex_model,108,0,question-answering,transformers,2024-12-03T04:54:43.000Z,transformers; pytorch; bert; question-answering; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tiny-random-gpt2_ipex_model,135,1,text-generation,transformers,2024-12-03T05:02:37.000Z,transformers; pytorch; gpt2; text-generation; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tiny-random-falcon_ipex_model,70,0,text-generation,transformers,2024-12-03T05:04:03.000Z,transformers; pytorch; falcon; text-generation; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/versatile_audio_super_resolution_openvino,0,2,,,2024-12-11T19:40:03.000Z,arxiv:2309.07314; license:mit; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/polite-guard,7520,17,text-classification,transformers,2024-12-16T17:17:43.000Z,transformers; onnx; safetensors; bert; text-classification; Intel; transformers.js; en; dataset:Intel/polite-guard; base_model:google-bert/bert-base-uncased; base_model:quantized:google-bert/bert-base-uncased; license:apache-2.0; model-index; text-embeddings-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/whisper-medium-openvino-fp16,0,1,automatic-speech-recognition,,2025-02-27T15:03:54.000Z,audio; automatic-speech-recognition; en; zh; de; es; ru; ko; fr; ja; pt; tr; pl; ca; nl; ar; sv; it; id; hi; fi; vi; he; uk; el; ms; cs; ro; da; hu; ta; no; th; ur; hr; bg; lt; la; mi; ml; cy; sk; te; fa; lv; bn; sr; az; sl; kn; et; mk; br; eu; is; hy; ne; mn; bs; kk; sq; sw; gl; mr; pa; si; km; sn; yo; so; af; oc; ka; be; tg; sd; gu; am; yi; lo; uz; fo; ht; ps; tk; nn; mt; sa; lb; my; bo; tl; mg; as; tt; haw; ln; ha; ba; jw; su; arxiv:2212.04356; base_model:openai/whisper-medium; base_model:finetune:openai/whisper-medium; license:apache-2.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/tiny-random-mistral_ipex_model,22,0,text-generation,transformers,2025-04-30T07:06:45.000Z,transformers; pytorch; mistral; text-generation; text-generation-inference; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen2-0.5B-Instruct-int4-sym-AutoRound,15269,1,,,2025-05-13T05:25:08.000Z,safetensors; qwen2; license:apache-2.0; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-8B-int4-AutoRound,104,1,,,2025-05-26T02:33:46.000Z,safetensors; qwen3; dataset:NeelNanda/pile-10k; arxiv:2309.05516; base_model:Qwen/Qwen3-8B; base_model:quantized:Qwen/Qwen3-8B; license:apache-2.0; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/DeepSeek-R1-0528-Qwen3-8B-int4-AutoRound,60,6,text-generation,transformers,2025-06-01T04:05:30.000Z,transformers; safetensors; qwen3; text-generation; conversational; dataset:NeelNanda/pile-10k; arxiv:2512.04746; base_model:deepseek-ai/DeepSeek-R1-0528-Qwen3-8B; base_model:quantized:deepseek-ai/DeepSeek-R1-0528-Qwen3-8B; license:mit; text-generation-inference; endpoints_compatible; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-8B-gguf-q4km-AutoRound-inc-v1,93,1,,,2025-06-20T08:58:00.000Z,gguf; dataset:NeelNanda/pile-10k; arxiv:2309.05516; base_model:Qwen/Qwen3-8B; base_model:quantized:Qwen/Qwen3-8B; license:apache-2.0; endpoints_compatible; region:us; conversational
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-8B-gguf-q2ks-AutoRound-inc-v2,16,2,,,2025-06-27T02:04:41.000Z,gguf; dataset:NeelNanda/pile-10k; arxiv:2309.05516; base_model:Qwen/Qwen3-8B; base_model:quantized:Qwen/Qwen3-8B; license:apache-2.0; endpoints_compatible; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-235B-A22B-Instruct-2507-int4-mixed-AutoRound,399,12,,,2025-07-22T06:05:28.000Z,safetensors; qwen3_moe; arxiv:2309.05516; base_model:Qwen/Qwen3-235B-A22B-Instruct-2507; base_model:quantized:Qwen/Qwen3-235B-A22B-Instruct-2507; license:apache-2.0; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-235B-A22B-Instruct-2507-gguf-q2ks-mixed-AutoRound,42,15,,,2025-07-22T14:02:55.000Z,gguf; arxiv:2309.05516; base_model:Qwen/Qwen3-235B-A22B-Instruct-2507; base_model:quantized:Qwen/Qwen3-235B-A22B-Instruct-2507; license:apache-2.0; endpoints_compatible; region:us; conversational
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-Coder-480B-A35B-Instruct-int4-mixed-AutoRound,158,9,,,2025-07-24T05:00:12.000Z,safetensors; qwen3_moe; arxiv:2309.05516; base_model:Qwen/Qwen3-Coder-480B-A35B-Instruct; base_model:quantized:Qwen/Qwen3-Coder-480B-A35B-Instruct; license:apache-2.0; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-30B-A3B-Instruct-2507-int4-mixed-AutoRound,33,8,,,2025-07-30T01:52:37.000Z,safetensors; qwen3_moe; arxiv:2309.05516; base_model:Qwen/Qwen3-30B-A3B-Instruct-2507; base_model:quantized:Qwen/Qwen3-30B-A3B-Instruct-2507; license:apache-2.0; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-30B-A3B-Instruct-2507-gguf-q2ks-mixed-AutoRound,47,26,,,2025-07-30T03:03:56.000Z,gguf; arxiv:2309.05516; base_model:Qwen/Qwen3-30B-A3B-Instruct-2507; base_model:quantized:Qwen/Qwen3-30B-A3B-Instruct-2507; license:apache-2.0; endpoints_compatible; region:us; conversational
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-30B-A3B-Instruct-2507-int4-AutoRound,251,7,,,2025-07-30T03:43:28.000Z,safetensors; qwen3_moe; arxiv:2309.05516; base_model:Qwen/Qwen3-30B-A3B-Instruct-2507; base_model:quantized:Qwen/Qwen3-30B-A3B-Instruct-2507; license:apache-2.0; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/misinformation-guard,0,0,,,2025-07-31T15:32:29.000Z,tensorboard; license:apache-2.0; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-Coder-30B-A3B-Instruct-int4-AutoRound,3946,9,,,2025-08-01T06:44:06.000Z,safetensors; qwen3_moe; arxiv:2309.05516; base_model:Qwen/Qwen3-Coder-30B-A3B-Instruct; base_model:quantized:Qwen/Qwen3-Coder-30B-A3B-Instruct; license:apache-2.0; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-30B-A3B-Thinking-2507-int4-AutoRound,139,11,,,2025-08-01T06:52:58.000Z,safetensors; qwen3_moe; arxiv:2309.05516; base_model:Qwen/Qwen3-30B-A3B-Thinking-2507; base_model:quantized:Qwen/Qwen3-30B-A3B-Thinking-2507; license:apache-2.0; 4-bit; auto-round; region:us
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-Coder-30B-A3B-Instruct-gguf-q2ks-mixed-AutoRound,133,31,,,2025-08-04T04:33:48.000Z,gguf; dataset:codeparrot/github-code-clean; arxiv:2309.05516; base_model:Qwen/Qwen3-Coder-30B-A3B-Instruct; base_model:quantized:Qwen/Qwen3-Coder-30B-A3B-Instruct; endpoints_compatible; region:us; conversational
INTEL CORP  (INTC)  (CIK 0000050863),Intel,Intel/Qwen3-Coder-30B-A3B-Instruct-gguf-q4km-AutoRound,350,12,text-generation,,2025-08-04T08:15:17.000Z,gguf; text-generation; dataset:codeparrot/github-code-clean; arxiv:2309.05516; base_model:Qwen/Qwen3-Coder-30B-A3B-Instruct; base_model:quantized:Qwen/Qwen3-Coder-30B-A3B-Instruct; endpoints_compatible; region:us; conversational
